year,fips,beverage_type,beverage_name,gallons_beverage,gallons_ethanol,population_14plus,ethanol_pc_14plus,decile_14plus,population_21plus,ethanol_pc_21plus,decile_21plus,data_source,abv,ethanol_timevarying_abv,ethanol_pc_14plus_x10000,ethanol_pc_21plus_x10000,abv_x1000,Unnamed: 18,Unnamed: 19,location_abbr
2017,50,2,Wine,3322960.0,428662,53638,0.7992,1.0,47645,0.8997,1.0,4.0,0.119,395432,7992,8997,119.0,,,VT
2017,50,3,Beer,18662000.0,839790,53638,1.5657,1.0,47645,1.7626,1.0,7.0,0.049,914438,15657,17626,49.0,,,VT
2017,50,4,All beverages,,1667587,53638,3.1089,2.0,47645,3.5,2.0,,,1675986,31089,35000,,,,VT
2017,51,1,Spirits,11477856.0,4717399,702065,0.6719,9.0,626157,0.7534,9.0,1.0,0.375,4304196,6719,7534,375.0,,,VA
2017,51,2,Wine,26641586.0,3436765,702065,0.4895,4.0,626157,0.5489,4.0,1.0,0.119,3170349,4895,5489,119.0,,,VA
2017,51,3,Beer,150304209.0,6763689,702065,0.9634,8.0,626157,1.0802,8.0,1.0,0.047,7064298,9634,10802,47.0,,,VA
2017,51,4,All beverages,,14917853,702065,2.1249,8.0,626157,2.3824,8.0,,,14538843,21249,23824,,,,VA
2017,53,1,Spirits,11741621.0,4825806,613704,0.7863,8.0,551360,0.8753,8.0,3.0,0.383,4497041,7863,8753,383.0,,,WA
2017,53,2,Wine,24557393.0,3167904,613704,0.5162,4.0,551360,0.5746,4.0,7.0,0.119,2922330,5162,5746,119.0,,,WA
2017,53,3,Beer,127317000.0,5729265,613704,0.9336,9.0,551360,1.0391,9.0,7.0,0.048,6111216,9336,10391,48.0,,,WA
2017,53,4,All beverages,,13722975,613704,2.2361,6.0,551360,2.4889,7.0,,,13530587,22361,24889,,,,WA
2017,54,1,Spirits,1723667.0,708427,153459,0.4616,10.0,138306,0.5122,10.0,6.0,0.373,642928,4616,5122,373.0,,,WV
2017,54,2,Wine,1294172.0,166948,153459,0.1088,10.0,138306,0.1207,10.0,7.0,0.118,152712,1088,1207,118.0,,,WV
2017,54,3,Beer,39897000.0,1795365,153459,1.1699,4.0,138306,1.2981,4.0,7.0,0.047,1875159,11699,12981,47.0,,,WV
2017,54,4,All beverages,,2670740,153459,1.7404,10.0,138306,1.931,10.0,,,2670799,17404,19310,,,,WV
2017,55,1,Spirits,14704031.0,6043357,480789,1.257,2.0,427489,1.4137,2.0,1.0,0.385,5661052,12570,14137,385.0,,,WI
2017,55,2,Wine,14997742.0,1934709,480789,0.4024,5.0,427489,0.4526,5.0,1.0,0.119,1784731,4024,4526,119.0,,,WI
2017,55,3,Beer,142011000.0,6390495,480789,1.3292,2.0,427489,1.4949,2.0,7.0,0.048,6816528,13292,14949,48.0,,,WI
2017,55,4,All beverages,,14368561,480789,2.9885,2.0,427489,3.3611,2.0,,,14262311,29885,33611,,,,WI
2017,56,1,Spirits,1368912.0,562623,47302,1.1894,2.0,42168,1.3342,2.0,6.0,0.374,511973,11894,13342,374.0,,,WY
2017,56,2,Wine,1156747.0,149220,47302,0.3155,7.0,42168,0.3539,7.0,6.0,0.119,137653,3155,3539,119.0,,,WY
2017,56,3,Beer,12323731.0,554568,47302,1.1724,4.0,42168,1.3151,4.0,1.0,0.048,591539,11724,13151,48.0,,,WY
2017,56,4,All beverages,,1266411,47302,2.6773,3.0,42168,3.0032,3.0,,,1241165,26773,30032,,,,WY
2017,91,1,Spirits,100570549.0,41334496,4711631,0.8773,,4214654,0.9807,,,0.38,38216809,8773,9807,380.0,,,NRE
2017,91,2,Wine,192899533.0,24884040,4711631,0.5281,,4214654,0.5904,,,0.119,22955044,5281,5904,119.0,,,NRE
2017,91,3,Beer,1061753904.0,47778926,4711631,1.0141,,4214654,1.1336,,,0.048,50964187,10141,11336,48.0,,,NRE
2017,91,4,All beverages,,113997461,4711631,2.4195,,4214654,2.7048,,,,112136040,24195,27048,,,,NRE
2017,92,1,Spirits,122308953.0,50268980,5619095,0.8946,,4988751,1.0076,,,0.381,46599711,8946,10076,381.0,,,MDW
2017,92,2,Wine,156475711.0,20185368,5619095,0.3592,,4988751,0.4046,,,0.118,18464134,3592,4046,118.0,,,MDW
2017,92,3,Beer,1403396333.0,63152835,5619095,1.1239,,4988751,1.2659,,,0.047,65959628,11239,12659,47.0,,,MDW
2017,92,4,All beverages,,133607182,5619095,2.3777,,4988751,2.6782,,,,131023473,23777,26782,,,,MDW
2017,93,1,Spirits,198494696.0,81581320,10154826,0.8034,,9029028,0.9035,,,0.385,76420458,8034,9035,385.0,,,SOU
2017,93,2,Wine,294783389.0,38027058,10154826,0.3745,,9029028,0.4212,,,0.121,35668790,3745,4212,121.0,,,SOU
2017,93,3,Beer,2450681796.0,110280681,10154826,1.086,,9029028,1.2214,,,0.047,115182044,10860,12214,47.0,,,SOU
2017,93,4,All beverages,,229889059,10154826,2.2638,,9029028,2.5461,,,,227271292,22638,25461,,,,SOU
2017,94,1,Spirits,131578967.0,54078956,6338469,0.8532,,5641878,0.9585,,,0.385,50657902,8532,9585,385.0,,,WEST
2017,94,2,Wine,257677625.0,33240414,6338469,0.5244,,5641878,0.5892,,,0.118,30405960,5244,5892,118.0,,,WEST
2017,94,3,Beer,1430805589.0,64386252,6338469,1.0158,,5641878,1.1412,,,0.048,68678668,10158,11412,48.0,,,WEST
2017,94,4,All beverages,,151705621,6338469,2.3934,,5641878,2.6889,,,,149742530,23934,26889,,,,WEST
2017,99,1,Spirits,552953166.0,227263752,26824023,0.8472,,23874312,0.9519,,,0.383,211781062,8472,9519,383.0,,,US
2017,99,2,Wine,901836258.0,116336879,26824023,0.4337,,23874312,0.4873,,,0.118,106416678,4337,4873,118.0,,,US
2017,99,3,Beer,6346637621.0,285598693,26824023,1.0647,,23874312,1.1963,,,0.048,304638606,10647,11963,48.0,,,US
2017,99,4,All beverages,,629199323,26824023,2.3457,,23874312,2.6355,,,,622836346,23457,26355,,,,US
2018,1,1,Spirits,6779753.0,2786478,404895,0.6882,9.0,360720,0.7725,9.0,6.0,0.377,2555967,6882,7725,377.0,,,AL
2018,1,2,Wine,8192786.0,1056869,404895,0.261,8.0,360720,0.293,8.0,7.0,0.117,958556,2610,2930,117.0,,,AL
2018,1,3,Beer,93403000.0,4203135,404895,1.0381,6.0,360720,1.1652,6.0,7.0,0.048,4483344,10381,11652,48.0,,,AL
2018,1,4,All beverages,,8046482,404895,1.9873,9.0,360720,2.2307,9.0,,,7997867,19873,22307,,,,AL
2018,2,1,Spirits,1805363.0,742004,59170,1.254,2.0,52675,1.4086,2.0,1.0,0.384,693259,12540,14086,384.0,,,AK
2018,2,2,Wine,2438116.0,314517,59170,0.5315,3.0,52675,0.5971,3.0,1.0,0.118,287698,5315,5971,118.0,,,AK
2018,2,3,Beer,14017944.0,630807,59170,1.0661,6.0,52675,1.1975,6.0,1.0,0.048,672861,10661,11975,48.0,,,AK
2018,2,4,All beverages,,1687329,59170,2.8516,2.0,52675,3.2033,2.0,,,1653818,28516,32033,,,,AK
2018,4,1,Spirits,11427084.0,4696532,589826,0.7963,7.0,523438,0.8972,7.0,7.0,0.388,4433709,7963,8972,388.0,,,AZ
2018,4,2,Wine,17724512.0,2286462,589826,0.3877,6.0,523438,0.4368,6.0,7.0,0.117,2073768,3877,4368,117.0,,,AZ
2018,4,3,Beer,141360000.0,6361200,589826,1.0785,6.0,523438,1.2153,6.0,7.0,0.047,6643920,10785,12153,47.0,,,AZ
2018,4,4,All beverages,,13344194,589826,2.2624,6.0,523438,2.5493,6.0,,,13151397,22624,25493,,,,AZ
2018,5,1,Spirits,3870060.0,1590594,246702,0.6447,10.0,218909,0.7266,10.0,2.0,0.388,1501583,6447,7266,388.0,,,AR
2018,5,2,Wine,4491133.0,579356,246702,0.2348,9.0,218909,0.2647,9.0,2.0,0.118,529954,2348,2647,118.0,,,AR
2018,5,3,Beer,49326863.0,2219709,246702,0.8998,9.0,218909,1.014,9.0,2.0,0.048,2367689,8998,10140,48.0,,,AR
2018,5,4,All beverages,,4389660,246702,1.7793,10.0,218909,2.0052,10.0,,,4399226,17793,20052,,,,AR
2018,6,1,Spirits,69284967.0,28476122,3247854,0.8768,6.0,2892305,0.9845,6.0,7.0,0.386,26743997,8768,9845,386.0,,,CA
2018,6,2,Wine,154620975.0,19946106,3247854,0.6141,2.0,2892305,0.6896,2.0,7.0,0.117,18090654,6141,6896,117.0,,,CA
2018,6,3,Beer,743070000.0,33438150,3247854,1.0295,7.0,2892305,1.1561,7.0,7.0,0.048,35667360,10295,11561,48.0,,,CA
2018,6,4,All beverages,,81860378,3247854,2.5204,4.0,2892305,2.8303,4.0,,,80502011,25204,28303,,,,CA
2018,8,1,Spirits,14072751.0,5783901,472175,1.2249,2.0,421554,1.372,2.0,1.0,0.382,5375791,12249,13720,382.0,,,CO
2018,8,2,Wine,18880184.0,2435544,472175,0.5158,4.0,421554,0.5778,3.0,1.0,0.117,2208982,5158,5778,117.0,,,CO
2018,8,3,Beer,119269168.0,5367113,472175,1.1367,4.0,421554,1.2732,4.0,1.0,0.048,5724920,11367,12732,48.0,,,CO
2018,8,4,All beverages,,13586557,472175,2.8774,2.0,421554,3.223,2.0,,,13309693,28774,32230,,,,CO
2018,9,1,Spirits,7430280.0,3053845,302153,1.0107,3.0,268317,1.1381,3.0,1.0,0.381,2830937,10107,11381,381.0,,,CT
2018,9,2,Wine,13942358.0,1798564,302153,0.5952,2.0,268317,0.6703,2.0,1.0,0.117,1631256,5952,6703,117.0,,,CT
2018,9,3,Beer,53509143.0,2407911,302153,0.7969,10.0,268317,0.8974,10.0,1.0,0.048,2568439,7969,8974,48.0,,,CT
2018,9,4,All beverages,,7260321,302153,2.4029,5.0,268317,2.7059,5.0,,,7030632,24029,27059,,,,CT
2018,10,1,Spirits,3339625.0,1372586,80924,1.6961,1.0,72550,1.8919,1.0,1.0,0.383,1279077,16961,18919,383.0,,,DE
2018,10,2,Wine,4501556.0,580701,80924,0.7176,1.0,72550,0.8004,1.0,1.0,0.117,526682,7176,8004,117.0,,,DE
2018,10,3,Beer,19999746.0,899989,80924,1.1121,5.0,72550,1.2405,5.0,1.0,0.048,959988,11121,12405,48.0,,,DE
2018,10,4,All beverages,,2853275,80924,3.5258,1.0,72550,3.9328,1.0,,,2765747,35258,39328,,,,DE
2018,11,1,Spirits,2438583.0,1002258,59817,1.6755,1.0,54556,1.8371,1.0,7.0,0.393,958363,16755,18371,393.0,,,DC
2018,11,2,Wine,4703668.0,606773,59817,1.0144,1.0,54556,1.1122,1.0,7.0,0.117,550329,10144,11122,117.0,,,DC
2018,11,3,Beer,14260000.0,641700,59817,1.0728,6.0,54556,1.1762,6.0,7.0,0.048,684480,10728,11762,48.0,,,DC
2018,11,4,All beverages,,2250731,59817,3.7627,1.0,54556,4.1255,1.0,,,2193172,37627,41255,,,,DC
2018,12,1,Spirits,45769277.0,18811173,1798824,1.0457,3.0,1630345,1.1538,3.0,1.0,0.386,17666941,10457,11538,386.0,,,FL
2018,12,2,Wine,78338974.0,10105728,1798824,0.5618,3.0,1630345,0.6199,3.0,1.0,0.117,9165660,5618,6199,117.0,,,FL
2018,12,3,Beer,420138579.0,18906236,1798824,1.051,6.0,1630345,1.1596,7.0,1.0,0.048,20166652,10510,11596,48.0,,,FL
2018,12,4,All beverages,,47823137,1798824,2.6586,3.0,1630345,2.9333,4.0,,,46999253,26586,29333,,,,FL
2018,13,1,Spirits,14885341.0,6117875,858994,0.7122,9.0,757573,0.8076,9.0,7.0,0.39,5805283,7122,8076,390.0,,,GA
2018,13,2,Wine,16659705.0,2149102,858994,0.2502,8.0,757573,0.2837,8.0,7.0,0.117,1949185,2502,2837,117.0,,,GA
2018,13,3,Beer,181629000.0,8173305,858994,0.9515,8.0,757573,1.0789,8.0,7.0,0.047,8536563,9515,10789,47.0,,,GA
2018,13,4,All beverages,,16440282,858994,1.9139,10.0,757573,2.1701,10.0,,,16291031,19139,21701,,,,GA
2018,15,1,Spirits,2273720.0,934499,118221,0.7905,7.0,107355,0.8705,8.0,7.0,0.386,877656,7905,8705,386.0,,,HI
2018,15,2,Wine,5384839.0,694644,118221,0.5876,2.0,107355,0.6471,2.0,7.0,0.116,624641,5876,6471,116.0,,,HI
2018,15,3,Beer,33604000.0,1512180,118221,1.2791,2.0,107355,1.4086,3.0,7.0,0.047,1579388,12791,14086,47.0,,,HI
2018,15,4,All beverages,,3141323,118221,2.6571,4.0,107355,2.9261,4.0,,,3081685,26571,29261,,,,HI
2018,16,1,Spirits,2861998.0,1176281,140901,0.8348,6.0,123778,0.9503,6.0,6.0,0.376,1076111,8348,9503,376.0,,,ID
2018,16,2,Wine,3628556.0,468084,140901,0.3322,7.0,123778,0.3782,6.0,7.0,0.117,424541,3322,3782,117.0,,,ID
2018,16,3,Beer,28148000.0,1266660,140901,0.899,9.0,123778,1.0233,9.0,7.0,0.047,1322956,8990,10233,47.0,,,ID
2018,16,4,All beverages,,2911025,140901,2.066,9.0,123778,2.3518,8.0,,,2823608,20660,23518,,,,ID
2018,17,1,Spirits,21881402.0,8993256,1053343,0.8538,6.0,937494,0.9593,6.0,1.0,0.384,8402458,8538,9593,384.0,,,IL
2018,17,2,Wine,36981447.0,4770607,1053343,0.4529,4.0,937494,0.5089,4.0,1.0,0.116,4289848,4529,5089,116.0,,,IL
2018,17,3,Beer,253397281.0,11402878,1053343,1.0825,5.0,937494,1.2163,5.0,1.0,0.047,11909672,10825,12163,47.0,,,IL
2018,17,4,All beverages,,25166740,1053343,2.3892,5.0,937494,2.6845,5.0,,,24601978,23892,26845,,,,IL
2018,18,1,Spirits,11944240.0,4909083,548745,0.8946,5.0,484263,1.0137,5.0,1.0,0.382,4562700,8946,10137,382.0,,,IN
2018,18,2,Wine,12481000.0,1610049,548745,0.2934,8.0,484263,0.3325,8.0,1.0,0.117,1460277,2934,3325,117.0,,,IN
2018,18,3,Beer,117030851.0,5266388,548745,0.9597,8.0,484263,1.0875,8.0,1.0,0.047,5500450,9597,10875,47.0,,,IN
2018,18,4,All beverages,,11785520,548745,2.1477,8.0,484263,2.4337,8.0,,,11523427,21477,24337,,,,IN
2018,19,1,Spirits,5640502.0,2318246,258367,0.8973,5.0,228287,1.0155,5.0,3.0,0.367,2070064,8973,10155,367.0,,,IA
2018,19,2,Wine,4627406.0,596935,258367,0.231,9.0,228287,0.2615,9.0,3.0,0.116,536779,2310,2615,116.0,,,IA
2018,19,3,Beer,71564596.0,3220407,258367,1.2464,3.0,228287,1.4107,2.0,3.0,0.046,3291971,12464,14107,46.0,,,IA
2018,19,4,All beverages,,6135588,258367,2.3748,5.0,228287,2.6877,5.0,,,5898814,23748,26877,,,,IA
2018,20,1,Spirits,4564377.0,1875959,236483,0.7933,7.0,208032,0.9018,7.0,2.0,0.386,1761849,7933,9018,386.0,,,KS
2018,20,2,Wine,2649264.0,341755,236483,0.1445,10.0,208032,0.1643,10.0,7.0,0.117,309964,1445,1643,117.0,,,KS
2018,20,3,Beer,51761879.0,2329285,236483,0.985,7.0,208032,1.1197,7.0,2.0,0.048,2484570,9850,11197,48.0,,,KS
2018,20,4,All beverages,,4546998,236483,1.9228,9.0,208032,2.1857,9.0,,,4556383,19228,21857,,,,KS
2018,21,1,Spirits,7263221.0,2985184,368374,0.8104,6.0,328107,0.9098,6.0,2.0,0.393,2854446,8104,9098,393.0,,,KY
2018,21,2,Wine,6155308.0,794035,368374,0.2156,9.0,328107,0.242,9.0,2.0,0.117,720171,2156,2420,117.0,,,KY
2018,21,3,Beer,76176263.0,3427932,368374,0.9306,8.0,328107,1.0448,8.0,2.0,0.048,3656461,9306,10448,48.0,,,KY
2018,21,4,All beverages,,7207151,368374,1.9565,9.0,328107,2.1966,9.0,,,7231078,19565,21966,,,,KY
2018,22,1,Spirits,9164449.0,3766589,380647,0.9895,4.0,339142,1.1106,4.0,1.0,0.386,3537477,9895,11106,386.0,,,LA
2018,22,2,Wine,9885572.0,1275239,380647,0.335,6.0,339142,0.376,7.0,1.0,0.118,1166498,3350,3760,118.0,,,LA
2018,22,3,Beer,103726000.0,4667670,380647,1.2262,3.0,339142,1.3763,3.0,7.0,0.047,4875122,12262,13763,47.0,,,LA
2018,22,4,All beverages,,9709497,380647,2.5508,4.0,339142,2.863,4.0,,,9579097,25508,28630,,,,LA
2018,23,1,Spirits,2991132.0,1229355,115004,1.069,3.0,104159,1.1803,3.0,6.0,0.365,1091763,10690,11803,365.0,,,ME
2018,23,2,Wine,3955571.0,510269,115004,0.4437,5.0,104159,0.4899,5.0,7.0,0.117,462802,4437,4899,117.0,,,ME
2018,23,3,Beer,34100000.0,1534500,115004,1.3343,2.0,104159,1.4732,2.0,7.0,0.048,1636800,13343,14732,48.0,,,ME
2018,23,4,All beverages,,3274124,115004,2.847,3.0,104159,3.1434,3.0,,,3191365,28470,31434,,,,ME
2018,24,1,Spirits,11138870.0,4578076,500265,0.9151,5.0,447167,1.0238,5.0,3.0,0.387,4310743,9151,10238,387.0,,,MD
2018,24,2,Wine,14942830.0,1927625,500265,0.3853,6.0,447167,0.4311,6.0,3.0,0.117,1748311,3853,4311,117.0,,,MD
2018,24,3,Beer,86650184.0,3899258,500265,0.7794,10.0,447167,0.872,10.0,1.0,0.048,4159209,7794,8720,48.0,,,MD
2018,24,4,All beverages,,10404959,500265,2.0799,8.0,447167,2.3269,9.0,,,10218263,20799,23269,,,,MD
2018,25,1,Spirits,14328779.0,5889128,584620,1.0073,4.0,520956,1.1304,4.0,1.0,0.379,5430607,10073,11304,379.0,,,MA
2018,25,2,Wine,28858578.0,3722757,584620,0.6368,1.0,520956,0.7146,1.0,1.0,0.117,3376454,6368,7146,117.0,,,MA
2018,25,3,Beer,118717857.0,5342304,584620,0.9138,9.0,520956,1.0255,9.0,1.0,0.048,5698457,9138,10255,48.0,,,MA
2018,25,4,All beverages,,14954188,584620,2.5579,4.0,520956,2.8705,4.0,,,14505518,25579,28705,,,,MA
2018,26,1,Spirits,19473219.0,8003493,833650,0.9601,4.0,742223,1.0783,4.0,6.0,0.374,7282984,9601,10783,374.0,,,MI
2018,26,2,Wine,25903444.0,3341544,833650,0.4008,5.0,742223,0.4502,5.0,3.0,0.116,3004800,4008,4502,116.0,,,MI
2018,26,3,Beer,186165445.0,8377445,833650,1.0049,7.0,742223,1.1287,7.0,1.0,0.048,8935941,10049,11287,48.0,,,MI
2018,26,4,All beverages,,19722482,833650,2.3658,6.0,742223,2.6572,6.0,,,19223725,23658,26572,,,,MI
2018,27,1,Spirits,13529822.0,5560757,459672,1.2097,2.0,409449,1.3581,2.0,1.0,0.382,5168392,12097,13581,382.0,,,MN
2018,27,2,Wine,15683281.0,2023143,459672,0.4401,5.0,409449,0.4941,5.0,1.0,0.117,1834944,4401,4941,117.0,,,MN
2018,27,3,Beer,116317950.0,5234308,459672,1.1387,4.0,409449,1.2784,4.0,1.0,0.048,5583262,11387,12784,48.0,,,MN
2018,27,4,All beverages,,12818208,459672,2.7885,3.0,409449,3.1306,3.0,,,12586598,27885,31306,,,,MN
2018,28,1,Spirits,4654594.0,1913038,243638,0.7852,8.0,215270,0.8887,7.0,6.0,0.375,1745473,7852,8887,375.0,,,MS
2018,28,2,Wine,3407274.0,439538,243638,0.1804,10.0,215270,0.2042,10.0,6.0,0.117,398651,1804,2042,117.0,,,MS
2018,28,3,Beer,65627000.0,2953215,243638,1.2121,4.0,215270,1.3719,3.0,7.0,0.048,3150096,12121,13719,48.0,,,MS
2018,28,4,All beverages,,5305791,243638,2.1777,7.0,215270,2.4647,7.0,,,5294220,21777,24647,,,,MS
2018,29,1,Spirits,12600703.0,5178889,505907,1.0237,3.0,450927,1.1485,3.0,2.0,0.385,4851271,10237,11485,385.0,,,MO
2018,29,2,Wine,14902699.0,1922448,505907,0.38,6.0,450927,0.4263,6.0,2.0,0.117,1743616,3800,4263,117.0,,,MO
2018,29,3,Beer,124371847.0,5596733,505907,1.1063,5.0,450927,1.2412,5.0,2.0,0.047,5845477,11063,12412,47.0,,,MO
2018,29,4,All beverages,,12698070,505907,2.51,5.0,450927,2.816,5.0,,,12440364,25100,28160,,,,MO
2018,30,1,Spirits,2123445.0,872736,88347,0.9878,4.0,79316,1.1003,4.0,3.0,0.377,800539,9878,11003,377.0,,,MT
2018,30,2,Wine,3516166.0,453585,88347,0.5134,4.0,79316,0.5719,4.0,1.0,0.117,411391,5134,5719,117.0,,,MT
2018,30,3,Beer,31495101.0,1417280,88347,1.6042,1.0,79316,1.7869,1.0,1.0,0.049,1543260,16042,17869,49.0,,,MT
2018,30,4,All beverages,,2743601,88347,3.1055,2.0,79316,3.4591,2.0,,,2755190,31055,34591,,,,MT
2018,31,1,Spirits,2786153.0,1145109,155346,0.7371,8.0,136780,0.8372,8.0,7.0,0.383,1067096,7371,8372,383.0,,,NE
2018,31,2,Wine,2626899.0,338870,155346,0.2181,9.0,136780,0.2477,9.0,7.0,0.117,307347,2181,2477,117.0,,,NE
2018,31,3,Beer,42098000.0,1894410,155346,1.2195,3.0,136780,1.385,3.0,7.0,0.048,2020704,12195,13850,48.0,,,NE
2018,31,4,All beverages,,3378389,155346,2.1747,7.0,136780,2.4699,7.0,,,3395147,21747,24699,,,,NE
2018,32,1,Spirits,9009832.0,3703041,249447,1.4845,1.0,224265,1.6512,1.0,7.0,0.385,3468785,14845,16512,385.0,,,NV
2018,32,2,Wine,11738513.0,1514268,249447,0.607,2.0,224265,0.6752,2.0,7.0,0.118,1385145,6070,6752,118.0,,,NV
2018,32,3,Beer,75175000.0,3382875,249447,1.3561,2.0,224265,1.5084,2.0,7.0,0.047,3533225,13561,15084,47.0,,,NV
2018,32,4,All beverages,,8600184,249447,3.4477,1.0,224265,3.8348,1.0,,,8387155,34477,38348,,,,NV
2018,33,1,Spirits,5773168.0,2372772,116146,2.0429,1.0,104200,2.2771,1.0,3.0,0.374,2159165,20429,22771,374.0,,,NH
2018,33,2,Wine,7582564.0,978151,116146,0.8422,1.0,104200,0.9387,1.0,3.0,0.118,894743,8422,9387,118.0,,,NH
2018,33,3,Beer,41854477.0,1883451,116146,1.6216,1.0,104200,1.8075,1.0,7.0,0.048,2009015,16216,18075,48.0,,,NH
2018,33,4,All beverages,,5234374,116146,4.5067,1.0,104200,5.0233,1.0,,,5062923,45067,50233,,,,NH
2018,34,1,Spirits,17661973.0,7259071,739249,0.982,4.0,661883,1.0967,4.0,3.0,0.383,6764536,9820,10967,383.0,,,NJ
2018,34,2,Wine,33014930.0,4258926,739249,0.5761,3.0,661883,0.6435,3.0,3.0,0.117,3862747,5761,6435,117.0,,,NJ
2018,34,3,Beer,132042203.0,5941899,739249,0.8038,10.0,661883,0.8977,10.0,3.0,0.048,6338026,8038,8977,48.0,,,NJ
2018,34,4,All beverages,,17459896,739249,2.3618,6.0,661883,2.6379,6.0,,,16965309,23618,26379,,,,NJ
2018,35,1,Spirits,3713853.0,1526394,172234,0.8862,5.0,152755,0.9992,5.0,1.0,0.388,1440975,8862,9992,388.0,,,NM
2018,35,2,Wine,4174157.0,538466,172234,0.3126,7.0,152755,0.3525,7.0,1.0,0.117,488376,3126,3525,117.0,,,NM
2018,35,3,Beer,40827154.0,1837222,172234,1.0667,6.0,152755,1.2027,6.0,1.0,0.048,1959703,10667,12027,48.0,,,NM
2018,35,4,All beverages,,3902082,172234,2.2656,6.0,152755,2.5545,6.0,,,3889054,22656,25545,,,,NM
2018,36,1,Spirits,32472847.0,13346340,1638759,0.8144,6.0,1472184,0.9066,6.0,1.0,0.387,12566992,8144,9066,387.0,,,NY
2018,36,2,Wine,65759044.0,8482917,1638759,0.5176,3.0,1472184,0.5762,4.0,1.0,0.117,7693808,5176,5762,117.0,,,NY
2018,36,3,Beer,321116118.0,14450225,1638759,0.8818,10.0,1472184,0.9815,10.0,1.0,0.048,15413574,8818,9815,48.0,,,NY
2018,36,4,All beverages,,36279482,1638759,2.2138,7.0,1472184,2.4643,7.0,,,35674374,22138,24643,,,,NY
2018,37,1,Spirits,14207768.0,5839393,861775,0.6776,9.0,765590,0.7627,9.0,6.0,0.377,5356329,6776,7627,377.0,,,NC
2018,37,2,Wine,30158998.0,3890511,861775,0.4515,5.0,765590,0.5082,5.0,2.0,0.119,3588921,4515,5082,119.0,,,NC
2018,37,3,Beer,198237072.0,8920668,861775,1.0352,7.0,765590,1.1652,6.0,2.0,0.048,9515379,10352,11652,48.0,,,NC
2018,37,4,All beverages,,18650572,861775,2.1642,7.0,765590,2.4361,7.0,,,18460629,21642,24361,,,,NC
2018,38,1,Spirits,1990593.0,818134,61666,1.3267,1.0,54799,1.4929,1.0,1.0,0.385,766378,13267,14929,385.0,,,ND
2018,38,2,Wine,1610443.0,207747,61666,0.3369,6.0,54799,0.3791,6.0,1.0,0.117,188422,3369,3791,117.0,,,ND
2018,38,3,Beer,20568176.0,925568,61666,1.5009,1.0,54799,1.689,1.0,1.0,0.046,946136,15009,16890,46.0,,,ND
2018,38,4,All beverages,,1951449,61666,3.1645,1.0,54799,3.561,1.0,,,1900936,31645,35610,,,,ND
2018,39,1,Spirits,14641966.0,6017848,968651,0.6213,10.0,862565,0.6977,10.0,6.0,0.385,5637157,6213,6977,385.0,,,OH
2018,39,2,Wine,23266395.0,3001365,968651,0.3098,8.0,862565,0.348,8.0,7.0,0.117,2722168,3098,3480,117.0,,,OH
2018,39,3,Beer,236964000.0,10663380,968651,1.1008,5.0,862565,1.2362,5.0,7.0,0.048,11374272,11008,12362,48.0,,,OH
2018,39,4,All beverages,,19682593,968651,2.032,9.0,862565,2.2819,9.0,,,19733597,20320,22819,,,,OH
2018,40,1,Spirits,5143581.0,2114012,319869,0.6609,10.0,282691,0.7478,10.0,7.0,0.391,2011140,6609,7478,391.0,,,OK
2018,40,2,Wine,4885675.0,630252,319869,0.197,10.0,282691,0.2229,10.0,7.0,0.117,571624,1970,2229,117.0,,,OK
2018,40,3,Beer,71207000.0,3204315,319869,1.0018,7.0,282691,1.1335,7.0,7.0,0.047,3346729,10018,11335,47.0,,,OK
2018,40,4,All beverages,,5948579,319869,1.8597,10.0,282691,2.1043,10.0,,,5929493,18597,21043,,,,OK
2018,41,1,Spirits,8120135.0,3337376,351115,0.9505,5.0,316555,1.0543,5.0,6.0,0.382,3101892,9505,10543,382.0,,,OR
2018,41,2,Wine,15746490.0,2031297,351115,0.5785,2.0,316555,0.6417,3.0,1.0,0.117,1842339,5785,6417,117.0,,,OR
2018,41,3,Beer,94392492.0,4247662,351115,1.2098,4.0,316555,1.3418,4.0,1.0,0.049,4625232,12098,13418,49.0,,,OR
2018,41,4,All beverages,,9616335,351115,2.7388,3.0,316555,3.0378,3.0,,,9569463,27388,30378,,,,OR
2018,42,1,Spirits,18959078.0,7792181,1077399,0.7232,8.0,964468,0.8079,9.0,3.0,0.371,7033818,7232,8079,371.0,,,PA
2018,42,2,Wine,27721047.0,3576015,1077399,0.3319,7.0,964468,0.3708,7.0,3.0,0.117,3243363,3319,3708,117.0,,,PA
2018,42,3,Beer,313100000.0,14089500,1077399,1.3077,2.0,964468,1.4609,2.0,7.0,0.047,14715700,13077,14609,47.0,,,PA
2018,42,4,All beverages,,25457696,1077399,2.3629,6.0,964468,2.6396,6.0,,,24992881,23629,26396,,,,PA
2018,44,1,Spirits,2532499.0,1040857,90243,1.1534,3.0,80191,1.298,3.0,1.0,0.378,957284,11534,12980,378.0,,,RI
2018,44,2,Wine,4005705.0,516736,90243,0.5726,3.0,80191,0.6444,2.0,1.0,0.117,468668,5726,6444,117.0,,,RI
2018,44,3,Beer,18105015.0,814726,90243,0.9028,9.0,80191,1.016,9.0,1.0,0.048,869041,9028,10160,48.0,,,RI
2018,44,4,All beverages,,2372319,90243,2.6288,4.0,80191,2.9583,3.0,,,2294993,26288,29583,,,,RI
